Date,Total-Score,E-Score,S-Score,G-Score,Symbol
2019-03-01,62.68,54.08,63.27,68.95,PFG
2019-04-01,62.68,54.08,63.27,68.95,PFG
2019-05-01,62.65,54.08,63.43,68.74,PFG
2019-06-01,62.65,54.08,63.43,68.74,PFG
2019-07-01,62.54,53.08,63.43,69.25,PFG
2019-08-01,62.54,53.08,63.43,69.25,PFG
2019-09-01,62.54,53.08,63.43,69.25,PFG
2019-10-01,62.54,53.08,63.43,69.25,PFG
2019-11-01,61.19,50.42,67.95,63.99,PFG
2019-12-01,59.62,45.08,67.95,64.1,PFG
2020-01-01,22.37,1.93,8.59,11.85,PFG
2020-02-01,22.37,1.93,8.59,11.85,PFG
2020-03-01,22.37,1.93,8.59,11.85,PFG
2020-04-01,,,,,PFG
2020-05-01,,,,,PFG
2020-06-01,,,,,PFG
2020-07-01,22.43,1.93,8.59,11.91,PFG
2020-08-01,22.43,1.93,8.59,11.91,PFG
2020-09-01,,,,,PFG
2020-10-01,22.38,2.02,8.34,12.02,PFG
2020-11-01,,,,,PFG
2020-12-01,,,,,PFG
2021-01-01,20.67,2.11,7.5,11.06,PFG
2021-02-01,20.67,2.11,7.5,11.06,PFG
2021-03-01,20.67,2.11,7.5,11.06,PFG
2021-04-01,,,,,PFG
2021-05-01,20.24,2.11,7.63,10.5,PFG
2021-06-01,,,,,PFG
2021-07-01,,,,,PFG
2021-08-01,,,,,PFG
2021-09-01,20.24,2.11,7.63,10.5,PFG
2021-10-01,,,,,PFG
2021-11-01,,,,,PFG
2021-12-01,,,,,PFG
2022-01-01,,,,,PFG
2022-02-01,17.0,0.68,6.65,9.66,PFG
2022-03-01,,,,,PFG
2022-04-01,,,,,PFG
2022-05-01,17.0,0.68,6.65,9.66,PFG
2022-06-01,,,,,PFG
2022-07-01,,,,,PFG
2022-08-01,17.22,0.68,6.65,9.88,PFG
2022-09-01,,,,,PFG
2022-10-01,,,,,PFG
2022-11-01,,,,,PFG
2022-12-01,,,,,PFG
2023-01-01,17.22,0.68,6.65,9.88,PFG
2014-09-01,74.0,79.0,75.0,66.0,PG
2014-10-01,72.0,79.0,73.0,66.0,PG
2014-11-01,73.0,79.0,73.0,66.0,PG
2014-12-01,73.0,79.0,73.0,66.0,PG
2015-01-01,72.0,79.0,71.0,66.0,PG
2015-02-01,72.0,79.0,71.0,66.0,PG
2015-03-01,72.0,78.0,71.0,66.0,PG
2015-04-01,71.0,74.0,71.0,66.0,PG
2015-05-01,71.0,74.0,71.0,66.0,PG
2015-06-01,71.0,74.0,71.0,66.0,PG
2015-07-01,71.0,73.0,71.0,67.0,PG
2015-08-01,71.0,73.0,71.0,67.0,PG
2015-09-01,71.0,73.0,71.0,67.0,PG
2015-10-01,71.0,73.0,71.0,66.0,PG
2015-11-01,71.0,73.0,71.0,66.0,PG
2015-12-01,71.0,73.0,71.0,67.0,PG
2016-01-01,70.66,73.37,70.86,66.55,PG
2016-02-01,70.66,73.37,70.86,66.55,PG
2016-03-01,70.66,73.37,70.86,66.55,PG
2016-04-01,68.89,73.38,66.41,66.55,PG
2016-05-01,68.89,73.38,66.41,66.55,PG
2016-06-01,68.89,73.38,66.41,66.55,PG
2016-07-01,68.89,73.38,66.41,66.55,PG
2016-08-01,68.89,73.38,66.41,66.55,PG
2016-09-01,68.89,73.38,66.41,66.55,PG
2016-10-01,68.89,73.38,66.41,66.55,PG
2016-11-01,68.89,73.38,66.41,66.55,PG
2016-12-01,67.99,73.38,64.16,66.55,PG
2017-01-01,67.18,71.07,64.16,66.55,PG
2017-02-01,67.18,71.07,64.16,66.55,PG
2017-03-01,67.18,71.07,64.16,66.55,PG
2017-04-01,67.18,71.07,64.16,66.55,PG
2017-05-01,62.89,63.81,61.04,64.55,PG
2017-06-01,62.89,63.81,61.04,64.55,PG
2017-07-01,62.89,63.81,61.04,64.55,PG
2017-08-01,62.92,63.81,61.12,64.55,PG
2017-09-01,62.92,63.81,61.12,64.55,PG
2017-10-01,62.92,63.61,62.29,62.95,PG
2017-11-01,62.9,63.56,62.29,62.95,PG
2017-12-01,62.62,62.47,62.29,63.35,PG
2018-01-01,62.62,62.47,62.29,63.35,PG
2018-02-01,63.19,64.1,62.29,63.35,PG
2018-03-01,64.08,65.71,63.11,63.35,PG
2018-04-01,63.51,64.08,63.11,63.35,PG
2018-05-01,63.51,64.08,63.11,63.35,PG
2018-06-01,64.94,68.17,63.11,63.35,PG
2018-07-01,64.91,68.17,63.03,63.35,PG
2018-08-01,64.91,68.17,63.03,63.35,PG
2018-09-01,64.91,68.17,63.03,63.35,PG
2018-10-01,64.34,68.17,61.61,63.35,PG
2018-11-01,64.24,68.17,61.61,62.95,PG
2018-12-01,64.57,69.1,61.61,62.95,PG
2019-01-01,64.57,69.1,61.61,62.95,PG
2019-02-01,64.57,69.1,61.61,62.95,PG
2019-03-01,63.13,65.47,59.94,64.95,PG
2019-04-01,63.06,65.47,59.94,64.65,PG
2019-05-01,63.06,65.47,59.94,64.65,PG
2019-06-01,63.06,65.47,59.94,64.65,PG
2019-07-01,63.06,65.47,59.94,64.65,PG
2019-08-01,63.06,65.47,59.94,64.65,PG
2019-09-01,63.06,65.47,59.94,64.65,PG
2019-10-01,63.06,65.47,59.94,64.65,PG
2019-11-01,63.06,65.47,59.94,64.65,PG
2019-12-01,24.88,8.4,8.56,7.92,PG
2020-01-01,24.88,8.4,8.56,7.92,PG
2020-02-01,24.88,8.4,8.56,7.92,PG
2020-03-01,24.88,8.4,8.56,7.92,PG
2020-04-01,,,,,PG
2020-05-01,,,,,PG
2020-06-01,,,,,PG
2020-07-01,25.68,8.21,9.42,8.05,PG
2020-08-01,25.28,8.21,9.47,7.6,PG
2020-09-01,,,,,PG
2020-10-01,24.68,8.21,9.47,7.01,PG
2020-11-01,,,,,PG
2020-12-01,,,,,PG
2021-01-01,25.1,8.21,9.47,7.43,PG
2021-02-01,25.1,8.21,9.47,7.43,PG
2021-03-01,25.1,8.21,9.47,7.43,PG
2021-04-01,,,,,PG
2021-05-01,25.1,8.21,9.47,7.43,PG
2021-06-01,,,,,PG
2021-07-01,,,,,PG
2021-08-01,,,,,PG
2021-09-01,26.97,9.31,10.31,7.36,PG
2021-10-01,,,,,PG
2021-11-01,,,,,PG
2021-12-01,,,,,PG
2022-01-01,,,,,PG
2022-02-01,26.97,9.31,10.31,7.36,PG
2022-03-01,,,,,PG
2022-04-01,,,,,PG
2022-05-01,27.02,9.31,10.31,7.41,PG
2022-06-01,,,,,PG
2022-07-01,,,,,PG
2022-08-01,26.61,9.54,9.6,7.47,PG
2014-09-01,48.0,35.0,54.0,53.0,PGR
2014-10-01,48.0,35.0,54.0,53.0,PGR
2014-11-01,48.0,35.0,54.0,53.0,PGR
2014-12-01,48.0,35.0,54.0,53.0,PGR
2015-01-01,49.0,35.0,55.0,54.0,PGR
2015-02-01,49.0,35.0,55.0,54.0,PGR
2015-03-01,49.0,35.0,55.0,54.0,PGR
2015-04-01,49.0,35.0,55.0,54.0,PGR
2015-05-01,49.0,35.0,55.0,54.0,PGR
2015-06-01,49.0,35.0,55.0,54.0,PGR
2015-07-01,49.0,35.0,55.0,54.0,PGR
2015-08-01,49.0,35.0,55.0,54.0,PGR
2015-09-01,49.0,35.0,55.0,54.0,PGR
2015-10-01,49.0,35.0,55.0,54.0,PGR
2015-11-01,49.0,35.0,55.0,54.0,PGR
2015-12-01,49.0,35.0,55.0,54.0,PGR
2016-01-01,49.33,36.08,56.28,53.74,PGR
2016-02-01,49.33,36.08,56.28,53.74,PGR
2016-03-01,49.33,36.08,56.28,53.74,PGR
2016-04-01,48.82,36.5,51.82,56.02,PGR
2016-05-01,48.82,36.5,51.82,56.02,PGR
2016-06-01,48.82,36.5,51.82,56.02,PGR
2016-07-01,48.82,36.5,51.82,56.02,PGR
2016-08-01,48.82,36.5,51.82,56.02,PGR
2016-09-01,48.82,36.5,51.82,56.02,PGR
2016-10-01,48.82,36.5,51.82,56.02,PGR
2016-11-01,48.82,36.5,51.82,56.02,PGR
2016-12-01,48.82,36.5,51.82,56.02,PGR
2017-01-01,48.92,36.5,51.82,56.27,PGR
2017-02-01,48.92,36.5,51.82,56.27,PGR
2017-03-01,48.92,36.5,51.82,56.27,PGR
2017-04-01,48.92,36.5,51.82,56.27,PGR
2017-05-01,49.72,36.5,54.32,56.27,PGR
2017-06-01,49.57,35.67,54.32,56.53,PGR
2017-07-01,48.92,36.5,51.82,56.27,PGR
2017-08-01,49.57,35.67,54.32,56.53,PGR
2017-09-01,49.57,35.67,54.32,56.53,PGR
2017-10-01,49.8,36.67,55.65,55.25,PGR
2017-11-01,49.8,36.67,55.65,55.25,PGR
2017-12-01,49.8,36.67,55.65,55.25,PGR
2018-01-01,49.8,36.67,55.65,55.25,PGR
2018-02-01,49.85,36.67,55.8,55.25,PGR
2018-03-01,49.85,36.67,55.8,55.25,PGR
2018-04-01,49.85,36.67,55.8,55.25,PGR
2018-05-01,49.85,36.67,55.8,55.25,PGR
2018-06-01,49.85,36.67,55.8,55.25,PGR
2018-07-01,49.85,36.67,55.8,55.25,PGR
2018-08-01,49.85,36.67,55.8,55.25,PGR
2018-09-01,49.85,36.67,55.8,55.25,PGR
2018-10-01,52.22,39.33,59.12,56.59,PGR
2018-11-01,52.42,39.33,59.12,57.11,PGR
2018-12-01,52.37,39.17,59.12,57.11,PGR
2019-01-01,52.37,39.17,59.12,57.11,PGR
2019-02-01,52.37,39.17,59.12,57.11,PGR
2019-03-01,52.37,39.17,59.12,57.11,PGR
2019-04-01,52.37,39.17,59.12,57.11,PGR
2019-05-01,52.37,39.17,59.12,57.11,PGR
2019-06-01,52.37,39.17,59.12,57.11,PGR
2019-07-01,52.37,39.17,59.12,57.11,PGR
2019-08-01,52.37,39.17,59.12,57.11,PGR
2019-09-01,52.37,39.17,59.12,57.11,PGR
2019-10-01,52.37,39.17,59.12,57.11,PGR
2019-11-01,52.37,39.17,59.12,57.11,PGR
2019-12-01,52.14,39.56,59.12,56.19,PGR
2020-01-01,23.15,2.06,7.78,13.32,PGR
2020-02-01,23.15,2.06,7.78,13.32,PGR
2020-03-01,24.6,2.06,9.28,13.27,PGR
2020-04-01,,,,,PGR
2020-05-01,,,,,PGR
2020-06-01,,,,,PGR
2020-07-01,25.06,2.06,9.28,13.73,PGR
2020-08-01,25.06,2.06,9.28,13.73,PGR
2020-09-01,,,,,PGR
2020-10-01,24.41,2.06,9.28,13.07,PGR
2020-11-01,,,,,PGR
2020-12-01,,,,,PGR
2021-01-01,26.27,2.26,10.96,13.06,PGR
2021-02-01,26.27,2.26,10.96,13.06,PGR
2021-03-01,22.81,1.75,9.27,11.8,PGR
2021-04-01,,,,,PGR
2021-05-01,22.81,1.75,9.27,11.8,PGR
2021-06-01,,,,,PGR
2021-07-01,,,,,PGR
2021-08-01,,,,,PGR
2021-09-01,23.19,1.75,9.52,11.93,PGR
2021-10-01,,,,,PGR
2021-11-01,,,,,PGR
2021-12-01,,,,,PGR
2022-01-01,,,,,PGR
2022-02-01,21.16,1.75,8.39,11.02,PGR
2022-03-01,,,,,PGR
2022-04-01,,,,,PGR
2022-05-01,21.16,1.75,8.39,11.02,PGR
2022-06-01,,,,,PGR
2022-07-01,,,,,PGR
2022-08-01,20.87,1.67,8.36,10.85,PGR
2022-09-01,,,,,PGR
2022-10-01,,,,,PGR
2022-11-01,,,,,PGR
2022-12-01,,,,,PGR
2023-01-01,20.87,1.67,8.36,10.85,PGR
2014-09-01,77.0,82.0,69.0,79.0,PLD
2014-10-01,77.0,82.0,69.0,79.0,PLD
2014-11-01,77.0,82.0,69.0,79.0,PLD
2014-12-01,77.0,82.0,69.0,79.0,PLD
2015-01-01,77.0,82.0,69.0,79.0,PLD
2015-02-01,77.0,82.0,69.0,79.0,PLD
2015-03-01,77.0,83.0,69.0,79.0,PLD
2015-04-01,77.0,83.0,69.0,79.0,PLD
2015-05-01,77.0,83.0,69.0,79.0,PLD
2015-06-01,77.0,83.0,69.0,79.0,PLD
2015-07-01,77.0,83.0,69.0,79.0,PLD
2015-08-01,77.0,82.0,68.0,79.0,PLD
2015-09-01,77.0,82.0,68.0,79.0,PLD
2015-10-01,77.0,82.0,68.0,78.0,PLD
2015-11-01,77.0,82.0,68.0,78.0,PLD
2015-12-01,77.0,82.0,68.0,79.0,PLD
2016-01-01,77.0,82.46,68.05,78.68,PLD
2016-02-01,77.0,82.46,68.05,78.68,PLD
2016-03-01,77.0,82.46,68.05,78.68,PLD
2016-04-01,73.89,82.45,62.41,73.94,PLD
2016-05-01,73.89,82.45,62.41,73.94,PLD
2016-06-01,73.89,82.45,62.41,73.94,PLD
2016-07-01,73.76,82.14,62.41,73.94,PLD
2016-08-01,73.76,82.14,62.41,73.94,PLD
2016-09-01,73.76,82.14,62.41,73.94,PLD
2016-10-01,73.76,82.14,62.41,73.94,PLD
2016-11-01,73.76,82.14,62.41,73.94,PLD
2016-12-01,78.75,86.35,70.08,77.27,PLD
2017-01-01,77.94,85.6,68.52,77.14,PLD
2017-02-01,77.94,85.6,68.52,77.14,PLD
2017-03-01,77.94,85.6,68.52,77.14,PLD
2017-04-01,77.94,85.6,68.52,77.14,PLD
2017-05-01,78.07,85.94,68.52,77.14,PLD
2017-06-01,78.07,85.94,68.52,77.14,PLD
2017-07-01,78.07,85.94,68.52,77.14,PLD
2017-08-01,78.07,85.94,68.52,77.14,PLD
2017-09-01,78.07,85.94,68.52,77.14,PLD
2017-10-01,76.52,85.94,65.39,75.1,PLD
2017-11-01,76.52,85.94,65.39,75.1,PLD
2017-12-01,76.52,85.94,65.39,75.1,PLD
2018-01-01,76.52,85.94,65.39,75.1,PLD
2018-02-01,76.52,85.94,65.39,75.1,PLD
2018-03-01,76.52,85.94,65.39,75.1,PLD
2018-04-01,76.52,85.94,65.39,75.1,PLD
2018-05-01,79.69,90.08,70.42,75.1,PLD
2018-06-01,79.69,90.08,70.42,75.1,PLD
2018-07-01,79.69,90.08,70.42,75.1,PLD
2018-08-01,79.69,90.08,70.42,75.1,PLD
2018-09-01,79.69,90.08,70.42,75.1,PLD
2018-10-01,79.84,90.08,70.42,75.61,PLD
2018-11-01,80.58,90.08,70.42,78.06,PLD
2018-12-01,80.58,90.08,70.42,78.06,PLD
2019-01-01,80.58,90.08,70.42,78.06,PLD
2019-02-01,80.58,90.08,70.42,78.06,PLD
2019-03-01,80.58,90.08,70.42,78.06,PLD
2019-04-01,80.58,90.08,70.42,78.06,PLD
2019-05-01,80.58,90.08,70.42,78.06,PLD
2019-06-01,80.58,90.08,70.42,78.06,PLD
2019-07-01,80.58,90.08,70.42,78.06,PLD
2019-08-01,80.39,90.08,70.42,77.45,PLD
2019-09-01,80.39,90.08,70.42,77.45,PLD
2019-10-01,80.39,90.08,70.42,77.45,PLD
2019-11-01,80.39,90.08,70.42,77.45,PLD
2019-12-01,75.74,77.98,70.42,78.06,PLD
2020-01-01,10.18,2.73,2.88,4.57,PLD
2020-02-01,10.18,2.73,2.88,4.57,PLD
2020-03-01,10.18,2.73,2.88,4.57,PLD
2020-04-01,,,,,PLD
2020-05-01,,,,,PLD
2020-06-01,,,,,PLD
2020-07-01,10.28,2.69,3.02,4.57,PLD
2020-08-01,9.6,2.69,3.02,3.88,PLD
2020-09-01,,,,,PLD
2020-10-01,9.73,2.44,3.38,3.9,PLD
2020-11-01,,,,,PLD
2020-12-01,,,,,PLD
2021-01-01,9.73,2.44,3.38,3.9,PLD
2021-02-01,9.73,2.44,3.38,3.9,PLD
2021-03-01,9.73,2.44,3.38,3.9,PLD
2021-04-01,,,,,PLD
2021-05-01,9.73,2.44,3.38,3.9,PLD
2021-06-01,,,,,PLD
2021-07-01,,,,,PLD
2021-08-01,,,,,PLD
2021-09-01,10.05,2.44,3.38,4.23,PLD
2021-10-01,,,,,PLD
2021-11-01,,,,,PLD
2021-12-01,,,,,PLD
2022-01-01,,,,,PLD
2022-02-01,8.53,2.5,1.74,4.28,PLD
2022-03-01,,,,,PLD
2022-04-01,,,,,PLD
2022-05-01,8.53,2.5,1.74,4.28,PLD
2022-06-01,,,,,PLD
2022-07-01,,,,,PLD
2022-08-01,8.51,2.5,1.74,4.27,PLD
2014-09-01,63.0,62.0,68.0,59.0,PRU
2014-10-01,63.0,62.0,68.0,59.0,PRU
2014-11-01,63.0,62.0,68.0,59.0,PRU
2014-12-01,67.0,65.0,76.0,60.0,PRU
2015-01-01,67.0,65.0,76.0,60.0,PRU
2015-02-01,67.0,65.0,76.0,60.0,PRU
2015-03-01,66.0,64.0,73.0,60.0,PRU
2015-04-01,66.0,64.0,73.0,60.0,PRU
2015-05-01,66.0,64.0,73.0,60.0,PRU
2015-06-01,66.0,64.0,73.0,60.0,PRU
2015-07-01,66.0,64.0,73.0,60.0,PRU
2015-08-01,66.0,64.0,73.0,60.0,PRU
2015-09-01,66.0,64.0,73.0,60.0,PRU
2015-10-01,66.0,64.0,73.0,60.0,PRU
2015-11-01,65.0,64.0,70.0,60.0,PRU
2015-12-01,65.0,64.0,70.0,60.0,PRU
2016-01-01,64.65,63.75,69.82,60.27,PRU
2016-02-01,62.65,53.75,72.67,60.27,PRU
2016-03-01,62.65,53.75,72.67,60.27,PRU
2016-04-01,60.96,53.75,69.07,59.84,PRU
2016-05-01,60.96,53.75,69.07,59.84,PRU
2016-06-01,60.96,53.75,69.07,59.84,PRU
2016-07-01,61.09,54.17,69.07,59.84,PRU
2016-08-01,61.09,54.17,69.07,59.84,PRU
2016-09-01,61.09,54.17,69.07,59.84,PRU
2016-10-01,61.09,54.17,69.07,59.84,PRU
2016-11-01,61.09,54.17,69.07,59.84,PRU
2016-12-01,61.09,54.17,69.07,59.84,PRU
2017-01-01,59.57,54.17,69.07,55.84,PRU
2017-02-01,59.57,54.17,69.07,55.84,PRU
2017-03-01,59.57,54.17,69.07,55.84,PRU
2017-04-01,70.58,76.17,70.85,65.95,PRU
2017-05-01,71.78,80.17,70.85,65.95,PRU
2017-06-01,71.78,80.17,70.85,65.95,PRU
2017-07-01,71.78,80.17,70.85,65.95,PRU
2017-08-01,71.68,80.0,70.69,65.95,PRU
2017-09-01,71.68,80.0,70.69,65.95,PRU
2017-10-01,73.45,79.58,72.02,69.81,PRU
2017-11-01,73.45,79.58,72.02,69.81,PRU
2017-12-01,73.45,79.58,72.02,69.81,PRU
2018-01-01,73.45,79.58,72.02,69.81,PRU
2018-02-01,72.5,79.58,69.05,69.81,PRU
2018-03-01,72.5,79.58,69.05,69.81,PRU
2018-04-01,72.5,79.58,69.05,69.81,PRU
2018-05-01,72.5,79.58,69.05,69.81,PRU
2018-06-01,72.5,79.58,69.05,69.81,PRU
2018-07-01,72.5,79.58,69.05,69.81,PRU
2018-08-01,72.5,79.58,69.05,69.81,PRU
2018-09-01,72.5,79.58,69.05,69.81,PRU
2018-10-01,72.62,80.0,69.05,69.81,PRU
2018-11-01,72.07,78.0,69.05,69.94,PRU
2018-12-01,75.77,90.0,69.05,70.19,PRU
2019-01-01,75.77,90.0,69.05,70.19,PRU
2019-02-01,75.77,90.0,69.05,70.19,PRU
2019-03-01,75.39,88.75,69.05,70.19,PRU
2019-04-01,75.39,88.75,69.05,70.19,PRU
2019-05-01,75.39,88.75,69.05,70.19,PRU
2019-06-01,75.39,88.75,69.05,70.19,PRU
2019-07-01,75.39,88.75,69.05,70.19,PRU
2019-08-01,75.39,88.75,69.05,70.19,PRU
2019-09-01,75.39,88.75,69.05,70.19,PRU
2019-10-01,75.39,88.75,69.05,70.19,PRU
2019-11-01,75.37,88.75,69.05,70.13,PRU
2019-12-01,18.63,0.6,9.72,8.31,PRU
2020-01-01,18.63,0.6,9.72,8.31,PRU
2020-02-01,18.63,0.6,9.72,8.31,PRU
2020-03-01,18.63,0.6,9.72,8.31,PRU
2020-04-01,,,,,PRU
2020-05-01,,,,,PRU
2020-06-01,,,,,PRU
2020-07-01,20.58,0.62,11.32,8.64,PRU
2020-08-01,20.58,0.62,11.32,8.64,PRU
2020-09-01,,,,,PRU
2020-10-01,20.58,0.62,11.32,8.64,PRU
2020-11-01,,,,,PRU
2020-12-01,,,,,PRU
2021-01-01,20.47,0.62,11.21,8.64,PRU
2021-02-01,20.47,0.62,11.21,8.64,PRU
2021-03-01,20.47,0.62,11.21,8.64,PRU
2021-04-01,,,,,PRU
2021-05-01,17.44,1.05,7.33,9.06,PRU
2021-06-01,,,,,PRU
2021-07-01,,,,,PRU
2021-08-01,,,,,PRU
2021-09-01,17.44,1.05,7.33,9.06,PRU
2021-10-01,,,,,PRU
2021-11-01,,,,,PRU
2021-12-01,,,,,PRU
2022-01-01,,,,,PRU
2022-02-01,17.37,1.05,7.33,8.99,PRU
2022-03-01,,,,,PRU
2022-04-01,,,,,PRU
2022-05-01,17.21,1.03,7.18,8.99,PRU
2022-06-01,,,,,PRU
2022-07-01,,,,,PRU
2022-08-01,16.21,1.03,6.57,8.6,PRU
2014-09-01,67.0,54.0,78.0,77.0,PEG
2014-10-01,66.0,53.0,78.0,77.0,PEG
2014-11-01,67.0,54.0,78.0,77.0,PEG
2014-12-01,67.0,54.0,78.0,77.0,PEG
2015-01-01,66.0,54.0,76.0,75.0,PEG
2015-02-01,66.0,54.0,76.0,75.0,PEG
2015-03-01,65.0,53.0,76.0,75.0,PEG
2015-04-01,65.0,53.0,76.0,75.0,PEG
2015-05-01,65.0,53.0,76.0,75.0,PEG
2015-06-01,65.0,53.0,76.0,75.0,PEG
2015-07-01,65.0,53.0,76.0,75.0,PEG
2015-08-01,65.0,53.0,76.0,75.0,PEG
2015-09-01,64.0,49.0,76.0,75.0,PEG
2015-10-01,63.0,49.0,76.0,75.0,PEG
2015-11-01,63.0,49.0,76.0,75.0,PEG
2015-12-01,64.0,49.0,76.0,75.0,PEG
2016-01-01,63.55,49.37,75.59,74.65,PEG
2016-02-01,63.55,49.37,75.59,74.65,PEG
2016-03-01,63.55,49.37,75.59,74.65,PEG
2016-04-01,63.83,50.51,74.82,74.65,PEG
2016-05-01,63.83,50.51,74.82,74.65,PEG
2016-06-01,63.56,49.91,74.82,74.65,PEG
2016-07-01,62.23,46.94,74.82,74.65,PEG
2016-08-01,62.23,46.94,74.82,74.65,PEG
2016-09-01,62.7,46.65,76.14,75.45,PEG
2016-10-01,62.7,46.65,76.14,75.45,PEG
2016-11-01,62.7,46.65,76.14,75.45,PEG
2016-12-01,62.7,46.65,76.14,75.45,PEG
2017-01-01,62.7,46.65,76.14,75.45,PEG
2017-02-01,62.7,46.65,76.14,75.45,PEG
2017-03-01,62.7,46.65,76.14,75.45,PEG
2017-04-01,62.7,46.65,76.14,75.45,PEG
2017-05-01,62.7,46.65,76.14,75.45,PEG
2017-06-01,62.7,46.65,76.14,75.45,PEG
2017-07-01,62.7,46.65,76.14,75.45,PEG
2017-08-01,62.7,46.65,76.14,75.45,PEG
2017-09-01,62.99,50.05,72.02,75.45,PEG
2017-10-01,66.65,57.7,72.85,75.35,PEG
2017-11-01,66.65,57.7,72.85,75.35,PEG
2017-12-01,66.65,57.7,72.85,75.35,PEG
2018-01-01,66.65,57.7,72.85,75.35,PEG
2018-02-01,66.65,57.7,72.85,75.35,PEG
2018-03-01,66.65,57.7,72.85,75.35,PEG
2018-04-01,66.65,57.7,72.85,75.35,PEG
2018-05-01,66.61,57.7,72.72,75.35,PEG
2018-06-01,66.61,57.7,72.72,75.35,PEG
2018-07-01,66.61,57.7,72.72,75.35,PEG
2018-08-01,66.57,57.7,72.57,75.35,PEG
2018-09-01,66.57,57.7,72.57,75.35,PEG
2018-10-01,69.01,62.55,75.07,73.35,PEG
2018-11-01,68.81,62.55,75.07,72.55,PEG
2018-12-01,68.81,62.55,75.07,72.55,PEG
2019-01-01,68.81,62.55,75.07,72.55,PEG
2019-02-01,68.81,62.55,75.07,72.55,PEG
2019-03-01,68.81,62.55,75.07,72.55,PEG
2019-04-01,68.81,62.55,75.07,72.55,PEG
2019-05-01,70.58,66.5,75.07,72.55,PEG
2019-06-01,70.58,66.5,75.07,72.55,PEG
2019-07-01,71.19,67.86,75.07,72.55,PEG
2019-08-01,71.19,67.86,75.07,72.55,PEG
2019-09-01,71.19,67.86,75.07,72.55,PEG
2019-10-01,71.19,67.86,75.07,72.55,PEG
2019-11-01,71.17,67.86,75.07,72.45,PEG
2019-12-01,70.7,66.32,75.07,73.35,PEG
2020-01-01,29.1,14.24,9.34,5.52,PEG
2020-02-01,29.25,14.18,9.78,5.3,PEG
2020-03-01,29.25,14.18,9.78,5.3,PEG
2020-04-01,,,,,PEG
2020-05-01,,,,,PEG
2020-06-01,,,,,PEG
2020-07-01,29.18,14.49,9.78,4.92,PEG
2020-08-01,29.18,14.49,9.78,4.92,PEG
2020-09-01,,,,,PEG
2020-10-01,29.04,14.49,9.58,4.98,PEG
2020-11-01,,,,,PEG
2020-12-01,,,,,PEG
2021-01-01,29.37,14.46,9.7,5.22,PEG
2021-02-01,29.37,14.46,9.7,5.22,PEG
2021-03-01,29.37,14.46,9.7,5.22,PEG
2021-04-01,,,,,PEG
2021-05-01,29.37,14.46,9.7,5.22,PEG
2021-06-01,,,,,PEG
2021-07-01,,,,,PEG
2021-08-01,,,,,PEG
2021-09-01,28.94,14.53,8.66,5.74,PEG
2021-10-01,,,,,PEG
2021-11-01,,,,,PEG
2021-12-01,,,,,PEG
2022-01-01,,,,,PEG
2022-02-01,28.94,14.53,8.66,5.74,PEG
2022-03-01,,,,,PEG
2022-04-01,,,,,PEG
2022-05-01,28.94,14.53,8.66,5.74,PEG
2022-06-01,,,,,PEG
2022-07-01,,,,,PEG
2022-08-01,28.46,14.53,8.53,5.39,PEG
2022-09-01,,,,,PEG
2022-10-01,,,,,PEG
2022-11-01,,,,,PEG
2022-12-01,,,,,PEG
2023-01-01,26.31,11.56,9.28,5.46,PEG
2014-09-01,56.0,44.0,51.0,79.0,PTC
2014-10-01,56.0,44.0,51.0,79.0,PTC
2014-11-01,56.0,44.0,51.0,79.0,PTC
2014-12-01,56.0,44.0,51.0,79.0,PTC
2015-01-01,56.0,44.0,51.0,79.0,PTC
2015-02-01,56.0,44.0,51.0,79.0,PTC
2015-03-01,56.0,44.0,51.0,79.0,PTC
2015-04-01,56.0,44.0,51.0,79.0,PTC
2015-05-01,56.0,44.0,51.0,79.0,PTC
2015-06-01,56.0,44.0,51.0,79.0,PTC
2015-07-01,56.0,44.0,51.0,79.0,PTC
2015-08-01,56.0,44.0,51.0,79.0,PTC
2015-09-01,56.0,44.0,51.0,79.0,PTC
2015-10-01,56.0,44.0,51.0,79.0,PTC
2015-11-01,56.0,44.0,51.0,79.0,PTC
2015-12-01,56.0,44.0,51.0,79.0,PTC
2016-01-01,55.96,43.83,51.33,78.83,PTC
2016-02-01,55.96,43.83,51.33,78.83,PTC
2016-03-01,55.2,43.83,51.33,75.8,PTC
2016-04-01,53.45,43.83,47.44,75.8,PTC
2016-05-01,53.45,43.83,47.44,75.8,PTC
2016-06-01,53.45,43.83,47.44,75.8,PTC
2016-07-01,53.45,43.83,47.44,75.8,PTC
2016-08-01,53.45,43.83,47.44,75.8,PTC
2016-09-01,53.45,43.83,47.44,75.8,PTC
2016-10-01,53.45,43.83,47.44,75.8,PTC
2016-11-01,53.45,43.83,47.44,75.8,PTC
2016-12-01,53.45,43.83,47.44,75.8,PTC
2017-01-01,51.83,43.83,43.84,75.8,PTC
2017-02-01,51.83,43.83,43.84,75.8,PTC
2017-03-01,51.83,43.83,43.84,75.8,PTC
2017-04-01,51.83,43.83,43.84,75.8,PTC
2017-05-01,51.83,43.83,43.84,75.8,PTC
2017-06-01,51.83,43.83,43.84,75.8,PTC
2017-07-01,51.83,43.83,43.84,75.8,PTC
2017-08-01,47.06,39.17,38.59,71.8,PTC
2017-09-01,47.06,39.17,38.59,71.8,PTC
